"date","T1","RH_1","T2","RH_2","T3","RH_3","T4","RH_4","T5","RH_5","T6","RH_6","T7","RH_7","T8","RH_8","T9","RH_9","W_1","W_2","W_3","W_4","W_5","W_6","W_7","W_8","W_9","Day_of_week"
"2016-09-15 21:50:00","26.500000000000000","52.590000000000003","24.600000000000001","54.126666666666672","27.199999999999999","49.289999999999999","27.000000000000000","52.759999999999998","25.533333333333335","57.226666666666667","15.1899999999999995","99.90000000000000568","25.289999999999999","48.700000000000003","26.289999999999999","54.090000000000003","25.390000000000001","49.933333333333330","0.0113867787287067982","0.0104539931221058098","0.0111158127397893748","0.0117717408015207328","0.0117079708344799607","1.0770160089570305e-02","0.0097907502955334874","0.0115707405654519920","0.0101035707712083499","Thursday"
"2016-09-15 22:00:00","26.463333333333335","52.560000000000002","24.533333333333335","54.200000000000003","27.289999999999999","49.289999999999999","27.100000000000001","52.826666666666668","25.500000000000000","57.193333333333335","15.2633333333333336","99.90000000000000568","25.356666666666666","48.700000000000003","26.289999999999999","54.163333333333334","25.390000000000001","50.000000000000000","0.0113551451041150435","0.0104260378635688700","0.0111756566928456688","0.0118576059984073466","0.0116774509220275713","1.0821941165779676e-02","0.0098302577754345206","0.0115867199953907426","0.0101172795998504868","Thursday"
"2016-09-15 22:10:00","26.390000000000001","52.560000000000002","24.500000000000000","54.326666666666668","27.289999999999999","49.289999999999999","27.100000000000001","52.899999999999999","25.500000000000000","57.466666666666669","15.0999999999999996","99.90000000000000568","25.323333333333334","48.663333333333334","26.356666666666666","54.359999999999999","25.390000000000001","50.000000000000000","0.0113052538285098435","0.0104296408719346968","0.0111756566928456688","0.0118743808253532531","0.0117343116055737117","1.0706914461300307e-02","0.0098029835262657666","0.0116762858772614039","0.0101172795998504868","Thursday"
"2016-09-15 22:20:00","26.390000000000001","52.590000000000003","24.500000000000000","54.466666666666669","27.323333333333334","49.200000000000003","27.100000000000001","52.789999999999999","25.500000000000000","57.466666666666669","15.1600000000000001","99.90000000000000568","25.390000000000001","48.590000000000003","26.289999999999999","54.560000000000002","25.390000000000001","50.000000000000000","0.0113118239504121938","0.0104569699467611955","0.0111770798887883063","0.0118492189178762680","0.0117343116055737117","1.0749041071899123e-02","0.0098274645221789730","0.0116731681581762128","0.0101172795998504868","Thursday"
"2016-09-15 22:30:00","26.390000000000001","52.590000000000003","24.390000000000001","54.500000000000000","27.390000000000001","49.200000000000003","27.166666666666668","52.789999999999999","25.500000000000000","57.399999999999999","15.2266666666666666","99.90000000000000568","25.390000000000001","48.590000000000003","26.289999999999999","54.730000000000004","25.390000000000001","50.000000000000000","0.0113118239504121938","0.0103936501409519159","0.0112215881595321958","0.0118965339725274847","0.0117204422052789164","1.0796022773817153e-02","0.0098274645221789730","0.0117102245927745621","0.0101172795998504868","Thursday"
"2016-09-15 22:40:00","26.356666666666666","52.590000000000003","24.390000000000001","54.633333333333333","27.390000000000001","49.200000000000003","27.199999999999999","52.863333333333330","25.500000000000000","57.133333333333333","15.3000000000000007","99.90000000000000568","25.390000000000001","48.500000000000000","26.356666666666666","54.863333333333330","25.390000000000001","50.000000000000000","0.0112891974093447256","0.0104195039894106906","0.0112215881595321958","0.0119371314946565468","0.0116649706742595199","1.0847915373185647e-02","0.0098089747099388142","0.0117864483125899745","0.0101172795998504868","Thursday"
"2016-09-15 22:50:00","26.289999999999999","52.590000000000003","24.356666666666666","54.730000000000004","27.390000000000001","49.200000000000003","27.199999999999999","52.789999999999999","25.500000000000000","56.933333333333330","15.2633333333333336","99.90000000000000568","25.390000000000001","48.500000000000000","26.289999999999999","55.030000000000001","25.390000000000001","50.000000000000000","0.0112440653566247255","0.0104170798508803064","0.0112215881595321958","0.0119202546558168313","0.0116233733985470038","1.0821941165779676e-02","0.0098089747099388142","0.0117756288746148647","0.0101172795998504868","Thursday"
"2016-09-15 23:00:00","26.289999999999999","52.656666666666666","24.289999999999999","54.863333333333330","27.390000000000001","49.200000000000003","27.199999999999999","52.545000000000002","25.463333333333335","56.723333333333336","14.9900000000000002","99.90000000000000568","25.390000000000001","48.500000000000000","26.289999999999999","55.223333333333336","25.390000000000001","50.000000000000000","0.0112585771012612742","0.0104005534868522338","0.0112215881595321958","0.0118638771869362513","0.0115540425281789785","1.0630066848464343e-02","0.0098089747099388142","0.0118177854547933340","0.0101172795998504868","Thursday"
"2016-09-15 23:10:00","26.289999999999999","52.842500000000001","24.289999999999999","55.000000000000000","27.500000000000000","49.200000000000003","27.199999999999999","52.223333333333336","25.390000000000001","56.117500000000007","14.5666666666666664","99.90000000000000568","25.390000000000001","48.500000000000000","26.289999999999999","55.530000000000001","25.390000000000001","50.000000000000000","0.0112990321006988838","0.0104268959760115028","0.0112953721199785164","0.0117898730129689117","0.0113777717898275749","1.0338914284280971e-02","0.0098089747099388142","0.0118846660174117252","0.0101172795998504868","Thursday"
"2016-09-15 23:20:00","26.289999999999999","53.000000000000000","24.289999999999999","55.060000000000002","27.500000000000000","49.200000000000003","27.133333333333333","52.090000000000003","25.390000000000001","55.566666666666670","14.3666666666666671","99.90000000000000568","25.390000000000001","48.399999999999999","26.289999999999999","55.590000000000003","25.390000000000001","50.090000000000003","0.0113333231203436458","0.0104384616644961643","0.0112953721199785164","0.0117124557656742758","0.0112640683564387539","1.0203866202677990e-02","0.0097884317432898205","0.0118977529958305232","0.0101357874617673364","Thursday"
